promise_id,customer_id,customer_broken_promise_rate,customer_broken_promises_count,customer_avg_days_late,customer_on_time_ratio_90d,customer_on_time_ratio_all_time,recency_weighted_on_time_score,customer_dispute_rate,customer_invoice_count,customer_tenure_months,invoice_amount,invoice_amount_log,invoice_amount_vs_customer_avg_ratio,days_overdue_at_scoring,payment_terms_days,days_since_last_contact,prior_reminders_sent,promise_amount_ratio,promise_horizon_days,current_escalation_tier,is_broken
PRM-MOCK-011650,CUST-MOCK-0251,0.35,7,24.32,0.4791,0.4248,0.4681,0.1436,58,75,42861.01,10.6657,0.541,23,30,17,3,1.0,5,2,1
PRM-MOCK-011651,CUST-MOCK-0252,0.1154,3,17.86,0.4382,0.4253,0.4356,0.0454,76,39,22331.57,10.0138,0.901,6,60,19,5,1.0,10,3,0
PRM-MOCK-011652,CUST-MOCK-0253,0.25,2,11.55,0.5773,0.5743,0.5765,0.0287,25,16,23111.88,10.0481,0.935,8,30,11,2,0.8,5,1,0
PRM-MOCK-011653,CUST-MOCK-0254,0.0769,1,4.45,1.0,1.0,1.0,0.0154,39,5,18656.64,9.834,0.529,2,30,22,5,1.0,2,3,0
PRM-MOCK-011654,CUST-MOCK-0255,0.0,0,0.0,0.8682,0.8791,0.8731,0.005,7,52,21719.19,9.986,0.476,104,15,22,2,1.0,2,1,0
PRM-MOCK-011655,CUST-MOCK-0256,0.1,2,7.4,0.9212,0.8987,0.9166,0.0415,58,5,21153.2,9.9596,1.642,6,30,7,4,1.0,2,3,0
PRM-MOCK-011656,CUST-MOCK-0257,1.0,3,30.29,0.7555,0.6923,0.7283,0.1168,8,6,16786.55,9.7284,1.166,2,60,8,2,0.25,5,1,1
PRM-MOCK-011657,CUST-MOCK-0258,0.5714,4,31.64,0.3899,0.4234,0.3992,0.165,21,38,60465.01,11.0098,1.959,31,30,3,3,0.8,3,2,1
PRM-MOCK-011658,CUST-MOCK-0259,0.1176,2,14.82,0.4395,0.3333,0.4175,0.0536,50,3,11798.42,9.3758,0.943,12,30,15,1,1.0,3,0,0
PRM-MOCK-011659,CUST-MOCK-0260,0.125,3,19.69,0.4773,0.4522,0.4723,0.0556,70,9,57106.8,10.9527,1.271,74,60,9,4,1.0,3,3,1
PRM-MOCK-011660,CUST-MOCK-0261,0.0,0,4.35,0.8242,0.8187,0.8227,0.0361,20,37,32961.54,10.4031,0.547,82,15,4,2,1.0,3,1,0
PRM-MOCK-011661,CUST-MOCK-0262,0.25,3,22.96,0.3261,0.3204,0.3248,0.122,36,95,48905.03,10.7977,1.785,14,30,22,2,1.0,3,1,1
PRM-MOCK-011662,CUST-MOCK-0263,0.2,1,14.72,0.051,0.401,0.1592,0.1462,17,41,42465.63,10.6565,0.907,24,30,13,1,1.0,5,0,1
PRM-MOCK-011663,CUST-MOCK-0264,0.5,2,27.97,0.4621,0.4672,0.4639,0.1765,13,48,16729.29,9.725,1.563,11,60,3,4,1.0,21,3,1
PRM-MOCK-011664,CUST-MOCK-0265,0.0,0,4.01,0.8219,0.8844,0.8489,0.0498,8,36,32770.74,10.3973,1.503,104,45,20,2,0.8,5,1,1
PRM-MOCK-011665,CUST-MOCK-0266,0.381,8,14.79,0.4113,0.4003,0.4091,0.0191,60,65,10499.92,9.2592,0.543,39,30,14,3,1.0,5,2,0
PRM-MOCK-011666,CUST-MOCK-0267,0.0625,1,8.05,0.8297,0.8777,0.8398,0.0325,47,41,22785.34,10.0339,0.456,14,30,7,5,1.0,2,3,0
PRM-MOCK-011667,CUST-MOCK-0268,0.1818,4,0.0,0.7924,0.8159,0.7972,0.0,64,37,223803.84,12.3185,1.131,11,30,14,4,1.0,2,3,0
PRM-MOCK-011668,CUST-MOCK-0269,0.1538,2,0.0,0.7762,0.8112,0.7839,0.0146,38,41,23412.09,10.0611,1.161,8,45,16,1,1.0,5,0,0
PRM-MOCK-011669,CUST-MOCK-0270,0.0,0,0.36,0.986,1.0,0.9937,0.0,3,12,36847.11,10.5146,0.947,46,30,3,4,1.0,7,3,0
PRM-MOCK-011670,CUST-MOCK-0271,0.0476,1,0.0,0.9564,0.9231,0.9496,0.0243,61,37,24756.7,10.1169,1.349,9,30,1,5,1.0,7,3,0
PRM-MOCK-011671,CUST-MOCK-0272,0.5909,13,23.71,0.5919,0.4798,0.5692,0.1815,64,75,30804.62,10.3355,1.011,89,30,3,2,0.5,2,1,1
PRM-MOCK-011672,CUST-MOCK-0273,0.0526,1,0.0,0.9604,0.9389,0.956,0.0183,55,70,14610.79,9.5896,0.576,35,30,12,5,0.25,2,3,0
PRM-MOCK-011673,CUST-MOCK-0274,0.3182,7,26.88,0.4118,0.4035,0.4102,0.1182,65,81,204096.71,12.2264,1.183,11,30,22,4,0.8,3,3,1
PRM-MOCK-011674,CUST-MOCK-0275,0.4167,5,9.16,0.1332,0.4832,0.2104,0.0886,37,54,6746.3,8.8169,0.889,113,45,22,3,1.0,7,2,1
PRM-MOCK-011675,CUST-MOCK-0276,0.2,1,21.54,0.4446,0.4237,0.4379,0.0614,16,82,17347.71,9.7613,0.673,3,30,2,2,1.0,3,1,0
PRM-MOCK-011676,CUST-MOCK-0277,0.1818,2,9.21,0.3742,0.3448,0.3675,0.0893,33,57,16207.57,9.6933,0.926,8,45,18,4,1.0,3,3,0
PRM-MOCK-011677,CUST-MOCK-0278,1.0,6,28.06,0.4392,0.4488,0.442,0.1551,19,92,44546.37,10.7043,1.491,10,30,4,3,1.0,2,2,1
PRM-MOCK-011678,CUST-MOCK-0279,0.0,0,0.0,0.989,0.978,0.9863,0.0,28,82,131046.02,11.7833,1.554,69,30,19,5,1.0,3,3,0
PRM-MOCK-011679,CUST-MOCK-0280,0.16,4,10.86,0.2871,0.2521,0.2801,0.0787,73,12,41629.67,10.6366,0.939,12,30,4,3,1.0,5,2,1
PRM-MOCK-011680,CUST-MOCK-0281,0.0,0,15.03,0.17,0.2192,0.1971,0.0245,3,4,17591.56,9.7752,0.99,22,60,1,2,1.0,2,1,0
PRM-MOCK-011681,CUST-MOCK-0282,0.4667,7,12.91,0.5513,0.6257,0.567,0.0588,45,10,34488.95,10.4484,0.633,2,30,14,4,1.0,3,3,1
PRM-MOCK-011682,CUST-MOCK-0283,0.5833,7,4.87,0.6656,0.6887,0.6707,0.1019,36,89,56009.78,10.9333,1.122,8,15,17,4,1.0,10,3,1
PRM-MOCK-011683,CUST-MOCK-0284,0.2692,7,5.14,0.5268,0.5724,0.5359,0.0942,77,46,9337.0,9.1418,1.168,18,30,17,4,0.5,5,3,1
PRM-MOCK-011684,CUST-MOCK-0285,0.381,8,19.2,0.5622,0.5319,0.5561,0.1595,60,89,130735.53,11.7809,1.025,11,60,21,3,1.0,5,2,1
PRM-MOCK-011685,CUST-MOCK-0286,0.0,0,14.25,0.1229,0.143,0.1312,0.0635,9,74,51148.97,10.8425,1.044,105,15,12,1,0.8,5,0,1
PRM-MOCK-011686,CUST-MOCK-0287,0.1364,3,13.52,0.7904,0.6398,0.7599,0.0948,64,53,14333.24,9.5704,1.139,13,15,16,5,0.5,10,3,1
PRM-MOCK-011687,CUST-MOCK-0288,0.4286,9,8.11,0.6088,0.5958,0.6062,0.0831,62,14,63502.71,11.0589,1.873,7,60,13,5,0.25,2,3,1
PRM-MOCK-011688,CUST-MOCK-0289,0.1875,3,21.9,0.3827,0.4231,0.3911,0.073,47,84,12241.24,9.4126,0.845,13,15,3,3,1.0,3,2,1
PRM-MOCK-011689,CUST-MOCK-0290,0.6364,7,22.92,0.0906,0.4406,0.1699,0.0832,34,19,35983.51,10.4908,1.203,16,30,9,3,1.0,5,2,1
PRM-MOCK-011690,CUST-MOCK-0291,1.0,2,11.56,0.6161,0.5788,0.5985,0.0922,6,91,41293.21,10.6285,1.473,21,30,22,1,1.0,5,0,1
PRM-MOCK-011691,CUST-MOCK-0292,0.2353,4,7.55,0.5434,0.4532,0.5247,0.087,50,5,81256.67,11.3054,0.658,17,30,14,5,0.25,7,3,1
PRM-MOCK-011692,CUST-MOCK-0293,0.0588,1,7.96,1.0,0.9736,0.9946,0.0,51,59,56027.45,10.9336,0.66,23,30,13,2,0.5,7,1,1
PRM-MOCK-011693,CUST-MOCK-0294,0.0435,1,0.0,0.8823,0.8638,0.8786,0.017,67,14,40332.59,10.6049,0.624,16,30,6,4,1.0,5,3,0
PRM-MOCK-011694,CUST-MOCK-0295,0.3636,4,25.2,0.4995,0.5042,0.5006,0.1345,32,19,77851.81,11.2626,1.33,3,30,19,3,1.0,7,2,1
PRM-MOCK-011695,CUST-MOCK-0296,0.0,0,1.24,0.9052,0.8891,0.9018,0.025,45,95,14745.35,9.5988,1.084,33,30,2,3,1.0,7,2,0
PRM-MOCK-011696,CUST-MOCK-0297,0.0833,1,20.98,0.2917,0.3166,0.2972,0.0701,37,28,76216.27,11.2413,0.99,43,30,16,3,1.0,2,2,0
PRM-MOCK-011697,CUST-MOCK-0298,0.2667,4,21.86,0.4363,0.3566,0.4195,0.0297,44,25,47631.64,10.7713,1.794,19,30,21,4,1.0,30,3,1
PRM-MOCK-011698,CUST-MOCK-0299,0.2105,4,6.09,0.4787,0.5244,0.4881,0.0404,56,72,29434.62,10.29,1.327,5,15,20,2,0.5,2,1,0
PRM-MOCK-011699,CUST-MOCK-0300,0.5,2,1.79,0.5905,0.6059,0.5959,0.1002,13,48,10937.27,9.3,0.83,114,15,24,4,1.0,3,3,1
PRM-MOCK-011700,CUST-MOCK-0301,0.8571,6,31.4,0.2164,0.2785,0.2341,0.1036,20,88,17207.3,9.7531,0.872,84,45,10,5,1.0,7,3,1
PRM-MOCK-011701,CUST-MOCK-0302,0.0,0,11.8,0.3728,0.3858,0.3793,0.0732,5,51,70680.5,11.1659,0.69,12,30,23,1,0.8,21,0,1
PRM-MOCK-011702,CUST-MOCK-0303,0.0,0,2.67,0.9411,0.9141,0.9334,0.0254,20,35,77094.87,11.2528,1.011,26,30,1,3,1.0,3,2,0
PRM-MOCK-011703,CUST-MOCK-0304,0.5,3,31.31,0.3799,0.3864,0.3818,0.1152,19,8,42636.13,10.6605,1.135,14,30,15,2,1.0,2,1,1
PRM-MOCK-011704,CUST-MOCK-0305,0.2,1,3.37,1.0,1.0,1.0,0.0042,16,30,7116.34,8.8703,0.653,10,30,9,4,1.0,7,3,0
PRM-MOCK-011705,CUST-MOCK-0306,0.25,1,16.8,0.3307,0.3202,0.3271,0.1035,14,14,85692.7,11.3585,1.662,23,60,9,5,1.0,3,3,1
PRM-MOCK-011706,CUST-MOCK-0307,0.4444,4,12.4,0.0835,0.4335,0.1715,0.1416,26,28,282842.79,12.5527,1.554,18,30,17,4,1.0,5,3,1
PRM-MOCK-011707,CUST-MOCK-0308,0.1111,1,14.34,0.3303,0.312,0.3257,0.0024,26,39,9394.62,9.148,0.365,87,30,19,5,1.0,10,3,1
PRM-MOCK-011708,CUST-MOCK-0309,0.381,8,20.34,0.331,0.3353,0.3319,0.2046,61,90,31795.03,10.3671,0.929,11,30,15,2,0.25,14,1,1
PRM-MOCK-011709,CUST-MOCK-0310,1.0,1,18.85,0.5385,0.5994,0.5687,0.1601,5,43,9686.08,9.1785,0.524,30,30,9,2,1.0,5,1,1
PRM-MOCK-011710,CUST-MOCK-0311,1.0,1,10.43,0.6402,0.7507,0.6951,0.0678,5,57,33361.52,10.4152,1.642,64,30,15,2,0.5,3,1,1
PRM-MOCK-011711,CUST-MOCK-0312,0.1429,1,21.4,0.3197,0.3173,0.319,0.0669,21,93,88798.36,11.3941,0.969,32,45,23,1,1.0,10,0,1
PRM-MOCK-011712,CUST-MOCK-0313,0.2,1,14.09,0.2956,0.3117,0.3007,0.0994,16,27,4289.16,8.3641,1.156,29,15,18,5,0.8,5,3,0
PRM-MOCK-011713,CUST-MOCK-0314,0.4,2,5.03,0.9819,1.0,0.9877,0.0266,16,33,49750.95,10.8148,1.153,1,30,20,4,1.0,3,3,0
PRM-MOCK-011714,CUST-MOCK-0315,0.0,0,19.89,0.574,0.5581,0.5707,0.1027,51,48,11266.33,9.3297,0.815,3,30,4,1,1.0,3,0,0
PRM-MOCK-011715,CUST-MOCK-0316,0.1,2,11.4,0.8651,0.8022,0.8523,0.0264,59,29,33249.6,10.4118,0.742,56,45,1,1,1.0,2,0,0
PRM-MOCK-011716,CUST-MOCK-0317,0.25,2,13.11,0.5032,0.4469,0.4882,0.043,23,73,39233.27,10.5773,1.914,32,30,18,3,1.0,5,2,1
PRM-MOCK-011717,CUST-MOCK-0318,0.2,2,30.33,0.45,0.4873,0.4587,0.1763,31,45,11389.93,9.3406,0.765,1,45,20,5,1.0,2,3,1
PRM-MOCK-011718,CUST-MOCK-0319,0.0,0,8.27,0.9041,0.9427,0.912,0.0,54,50,10194.16,9.2297,0.639,41,60,18,5,1.0,3,3,0
PRM-MOCK-011719,CUST-MOCK-0320,0.1111,1,7.8,0.4169,0.4158,0.4166,0.0617,26,35,59178.48,10.9883,1.884,12,60,10,2,1.0,3,1,0
PRM-MOCK-011720,CUST-MOCK-0321,0.16,4,6.69,0.9686,0.94,0.9628,0.0618,74,3,35627.96,10.4809,1.131,6,30,15,4,0.25,2,3,0
PRM-MOCK-011721,CUST-MOCK-0322,0.0909,1,3.84,0.852,0.9398,0.8719,0.0,34,16,54922.61,10.9137,1.12,3,30,5,5,1.0,3,3,0
PRM-MOCK-011722,CUST-MOCK-0323,0.0,0,4.31,0.9778,0.9393,0.9647,0.0524,14,4,13356.04,9.4998,0.595,41,60,10,5,0.25,3,3,0
PRM-MOCK-011723,CUST-MOCK-0324,0.0,0,2.62,0.9466,1.0,0.9575,0.03,54,38,46799.42,10.7536,1.264,31,45,21,4,1.0,30,3,0
PRM-MOCK-011724,CUST-MOCK-0325,0.8,12,17.06,0.0,0.3299,0.0701,0.0993,43,35,54252.61,10.9014,0.952,14,15,20,1,0.8,3,0,1
PRM-MOCK-011725,CUST-MOCK-0326,0.3333,4,28.53,0.1195,0.4695,0.1974,0.0952,36,43,16695.55,9.723,1.037,40,30,8,5,0.5,10,3,1
PRM-MOCK-011726,CUST-MOCK-0327,0.381,8,29.0,0.5671,0.5463,0.5629,0.1939,61,77,26808.33,10.1965,1.121,6,30,8,1,1.0,3,0,0
PRM-MOCK-011727,CUST-MOCK-0328,0.1905,4,10.57,0.3383,0.3781,0.3464,0.037,62,35,25481.23,10.1457,0.769,103,45,1,4,1.0,30,3,1
PRM-MOCK-011728,CUST-MOCK-0329,0.6522,15,26.41,0.4168,0.4838,0.4303,0.1218,67,80,50058.71,10.821,1.884,2,30,24,5,1.0,3,3,1
PRM-MOCK-011729,CUST-MOCK-0330,0.5909,13,6.37,0.7429,0.7344,0.7411,0.0315,65,3,12770.15,9.4549,0.59,1,30,20,4,1.0,10,3,0
PRM-MOCK-011730,CUST-MOCK-0331,0.3571,5,15.1,0.3587,0.4772,0.3842,0.0435,41,24,15206.61,9.6296,0.804,30,60,17,2,1.0,3,1,0
PRM-MOCK-011731,CUST-MOCK-0332,0.1429,1,5.92,1.0,1.0,1.0,0.0391,22,86,15065.43,9.6202,0.507,27,30,24,3,1.0,21,2,0
PRM-MOCK-011732,CUST-MOCK-0333,0.4167,5,25.01,0.4945,0.4614,0.4872,0.2165,36,23,69053.33,11.1426,1.721,28,30,6,1,0.25,5,0,1
PRM-MOCK-011733,CUST-MOCK-0334,0.5556,5,23.62,0.0161,0.3661,0.1027,0.1212,27,78,6447.86,8.7717,0.495,34,45,19,5,1.0,7,3,1
PRM-MOCK-011734,CUST-MOCK-0335,0.0,0,1.5,0.8875,0.9363,0.8973,0.0314,78,13,58394.7,10.975,1.114,8,30,23,1,0.25,2,0,0
PRM-MOCK-011735,CUST-MOCK-0336,0.1765,3,10.85,0.3339,0.2397,0.3144,0.0284,51,9,36764.42,10.5123,1.172,2,30,14,5,1.0,2,3,0
PRM-MOCK-011736,CUST-MOCK-0337,0.2174,5,15.51,0.0907,0.1754,0.1078,0.0808,67,12,48820.67,10.7959,0.606,12,30,12,4,1.0,2,3,0
PRM-MOCK-011737,CUST-MOCK-0338,0.0,0,16.38,0.3489,0.389,0.3679,0.0313,6,11,79481.24,11.2833,1.047,87,30,16,2,0.5,2,1,1
PRM-MOCK-011738,CUST-MOCK-0339,0.7619,16,26.46,0.4039,0.3961,0.4023,0.1882,62,55,47418.28,10.7668,0.676,86,30,4,3,1.0,7,2,1
PRM-MOCK-011739,CUST-MOCK-0340,0.1176,2,14.67,0.393,0.4429,0.4033,0.0289,51,21,83535.49,11.333,1.728,10,30,1,2,0.8,2,1,0
PRM-MOCK-011740,CUST-MOCK-0341,0.35,7,10.46,0.0,0.2845,0.0579,0.135,58,74,60472.06,11.01,0.749,38,30,4,4,1.0,5,3,1
PRM-MOCK-011741,CUST-MOCK-0342,0.5,8,26.9,0.3924,0.3734,0.3885,0.0856,47,65,37440.57,10.5305,0.73,29,30,16,2,0.25,5,1,1
PRM-MOCK-011742,CUST-MOCK-0343,0.0385,1,2.1,0.9387,0.9652,0.9441,0.0369,76,17,55603.48,10.926,1.841,36,45,9,1,1.0,5,0,0
PRM-MOCK-011743,CUST-MOCK-0344,0.2593,7,6.27,0.5729,0.6514,0.5886,0.0831,78,62,69142.68,11.1439,0.82,2,30,15,2,1.0,3,1,0
PRM-MOCK-011744,CUST-MOCK-0345,0.5714,12,23.64,0.455,0.4189,0.4477,0.158,62,6,33371.23,10.4155,1.415,1,15,15,5,1.0,5,3,1
PRM-MOCK-011745,CUST-MOCK-0346,0.1667,2,14.87,0.3891,0.462,0.4055,0.0707,35,37,41839.82,10.6416,0.938,14,30,13,1,1.0,5,0,0
PRM-MOCK-011746,CUST-MOCK-0347,0.0,0,20.97,0.3679,0.3699,0.3684,0.0426,27,54,28815.69,10.2687,1.214,31,45,13,4,0.8,3,3,0
PRM-MOCK-011747,CUST-MOCK-0348,0.3158,6,11.11,0.6367,0.576,0.6243,0.042,56,48,108718.97,11.5965,0.884,32,15,2,1,1.0,2,0,0
PRM-MOCK-011748,CUST-MOCK-0349,0.4815,13,17.06,0.2589,0.2828,0.2637,0.0733,78,31,3493.91,8.1591,0.616,18,15,10,5,1.0,7,3,1
PRM-MOCK-011749,CUST-MOCK-0350,0.0,0,4.94,0.9562,0.9652,0.9609,0.0,4,10,120407.97,11.6986,1.792,10,30,11,5,1.0,3,3,0
PRM-MOCK-011750,CUST-MOCK-0351,0.0435,1,2.37,0.8645,0.8935,0.8703,0.0123,67,76,55517.51,10.9245,1.114,14,30,9,1,1.0,5,0,0
PRM-MOCK-011751,CUST-MOCK-0352,0.0952,2,0.0,0.9135,0.9051,0.9118,0.0088,61,85,11585.94,9.3576,0.567,29,30,16,5,0.5,2,3,0
PRM-MOCK-011752,CUST-MOCK-0353,0.5,11,25.26,0.3764,0.4187,0.3849,0.098,63,82,81948.05,11.3139,2.484,3,30,21,1,0.5,2,0,0
PRM-MOCK-011753,CUST-MOCK-0354,0.0,0,3.25,0.9525,0.9451,0.951,0.0,56,47,58103.2,10.97,0.738,49,30,8,5,1.0,10,3,0
PRM-MOCK-011754,CUST-MOCK-0355,0.6842,13,26.85,0.3555,0.3459,0.3535,0.2207,57,57,244683.62,12.4077,1.47,12,15,22,4,1.0,3,3,1
PRM-MOCK-011755,CUST-MOCK-0356,0.0,0,16.39,0.3982,0.3555,0.3789,0.056,7,72,42963.1,10.6681,1.545,2,45,23,4,0.8,3,3,0
PRM-MOCK-011756,CUST-MOCK-0357,0.4231,11,8.12,0.4802,0.4766,0.4795,0.0527,76,33,15163.63,9.6267,0.861,8,45,10,3,1.0,7,2,1
PRM-MOCK-011757,CUST-MOCK-0358,0.0667,1,16.43,0.5214,0.475,0.5116,0.022,45,85,391004.3,12.8765,1.761,40,15,4,1,1.0,2,0,0
PRM-MOCK-011758,CUST-MOCK-0359,0.2,1,8.78,0.0,0.3238,0.1032,0.1366,16,31,143076.29,11.8711,1.275,1,30,10,1,1.0,10,0,1
PRM-MOCK-011759,CUST-MOCK-0360,0.2105,4,3.2,0.7118,0.7889,0.7276,0.0522,56,8,10355.23,9.2453,0.957,9,45,10,1,1.0,7,0,1
PRM-MOCK-011760,CUST-MOCK-0361,0.0,0,2.25,0.9048,0.9491,0.9194,0.0116,15,25,94102.65,11.4522,1.911,5,30,9,2,1.0,3,1,0
PRM-MOCK-011761,CUST-MOCK-0362,0.3529,6,26.62,0.5063,0.5348,0.5122,0.0974,50,25,62533.66,11.0435,0.943,4,60,12,5,0.25,3,3,1
PRM-MOCK-011762,CUST-MOCK-0363,0.0455,1,0.0,0.8967,0.9065,0.8987,0.0,64,47,23001.51,10.0434,0.402,2,60,12,4,1.0,2,3,0
PRM-MOCK-011763,CUST-MOCK-0364,0.3571,5,7.33,0.6098,0.5344,0.5936,0.0283,41,61,104032.83,11.5525,0.639,44,30,3,3,1.0,5,2,0
PRM-MOCK-011764,CUST-MOCK-0365,0.5,7,26.53,0.6095,0.6293,0.6137,0.1532,42,21,28846.18,10.2698,1.314,31,30,23,2,1.0,7,1,1
PRM-MOCK-011765,CUST-MOCK-0366,0.0,0,5.89,0.9994,1.0,0.9995,0.0431,79,8,156250.69,11.9592,1.147,11,30,16,5,1.0,30,3,0
PRM-MOCK-011766,CUST-MOCK-0367,0.1364,3,0.0,0.9144,0.9435,0.9202,0.0221,65,8,61198.49,11.0219,1.249,16,30,16,3,1.0,7,2,1
PRM-MOCK-011767,CUST-MOCK-0368,0.3846,5,17.13,0.4666,0.4076,0.4538,0.0383,39,17,49026.67,10.8001,1.122,13,30,23,3,1.0,5,2,1
PRM-MOCK-011768,CUST-MOCK-0369,0.4815,13,25.59,0.4888,0.5494,0.5009,0.1769,78,28,66608.19,11.1066,1.097,82,30,1,3,1.0,2,2,0
PRM-MOCK-011769,CUST-MOCK-0370,0.6,6,30.46,0.4447,0.441,0.4438,0.179,31,1,18833.17,9.8434,0.558,32,60,12,4,1.0,10,3,1
PRM-MOCK-011770,CUST-MOCK-0371,0.0,0,0.0,0.9539,0.9837,0.9603,0.0257,41,16,4913.27,8.4999,0.804,114,30,17,1,0.5,3,0,0
PRM-MOCK-011771,CUST-MOCK-0372,0.0952,2,5.28,0.826,0.8637,0.8336,0.0639,60,22,33233.82,10.4114,0.596,20,30,13,3,1.0,2,2,0
PRM-MOCK-011772,CUST-MOCK-0373,0.1818,2,7.56,0.2222,0.2166,0.2209,0.0939,33,34,145591.07,11.8886,2.526,8,45,12,4,1.0,5,3,0
PRM-MOCK-011773,CUST-MOCK-0374,0.0,0,16.93,0.2659,0.321,0.292,0.0376,6,44,88843.71,11.3946,1.408,14,30,15,4,0.8,3,3,0
PRM-MOCK-011774,CUST-MOCK-0375,0.0455,1,4.63,1.0,0.9632,0.9926,0.0,63,27,10503.16,9.2595,1.185,5,30,10,5,1.0,5,3,0
PRM-MOCK-011775,CUST-MOCK-0376,0.0,0,6.4,0.9996,0.9536,0.9903,0.0,78,16,29995.34,10.3088,1.546,38,30,20,3,1.0,3,2,0
PRM-MOCK-011776,CUST-MOCK-0377,0.0,0,10.75,0.5715,0.5242,0.5455,0.0855,3,60,103426.59,11.5466,2.484,5,60,7,4,0.5,7,3,0
PRM-MOCK-011777,CUST-MOCK-0378,0.2857,6,13.04,0.2604,0.3116,0.2708,0.1039,62,57,12439.69,9.4287,0.793,11,30,16,5,0.8,14,3,1
PRM-MOCK-011778,CUST-MOCK-0379,0.3333,4,38.15,0.4856,0.4958,0.4879,0.1953,35,20,52068.85,10.8603,1.669,3,30,12,1,1.0,5,0,1
PRM-MOCK-011779,CUST-MOCK-0380,0.0,0,17.47,0.4137,0.4245,0.42,0.0381,2,79,48838.44,10.7963,1.357,39,15,24,2,0.5,5,1,0
PRM-MOCK-011780,CUST-MOCK-0381,0.2353,4,8.99,0.27,0.25,0.2659,0.1137,51,26,278151.31,12.5359,2.19,38,30,16,5,1.0,10,3,1
PRM-MOCK-011781,CUST-MOCK-0382,0.3333,2,23.73,0.5218,0.5196,0.5212,0.1129,19,58,49759.58,10.815,0.925,43,60,18,5,1.0,3,3,0
PRM-MOCK-011782,CUST-MOCK-0383,0.0,0,1.85,0.9376,1.0,0.9569,0.0557,17,80,47023.83,10.7584,1.443,79,30,10,4,0.5,3,3,0
PRM-MOCK-011783,CUST-MOCK-0384,0.0,0,0.0,0.9816,0.9408,0.9699,0.0185,20,31,10431.77,9.2527,0.624,36,15,2,5,1.0,14,3,0
PRM-MOCK-011784,CUST-MOCK-0385,0.5,2,9.97,0.0161,0.3661,0.1394,0.0774,13,58,25421.7,10.1434,1.197,43,45,4,4,0.5,2,3,1
PRM-MOCK-011785,CUST-MOCK-0386,0.5,12,2.38,0.5936,0.6128,0.5975,0.0476,69,92,27629.34,10.2267,0.933,14,30,5,3,0.5,5,2,0
PRM-MOCK-011786,CUST-MOCK-0387,0.75,12,19.04,0.4578,0.4158,0.449,0.1366,46,36,128106.74,11.7606,0.978,13,30,11,1,0.8,5,0,0
PRM-MOCK-011787,CUST-MOCK-0388,0.0455,1,5.43,0.8846,0.9123,0.8902,0.0159,64,59,87999.85,11.3851,0.551,9,60,1,2,1.0,5,1,0
PRM-MOCK-011788,CUST-MOCK-0389,0.1429,2,10.86,0.951,0.9672,0.9545,0.0149,42,83,20645.08,9.9353,0.457,20,15,16,5,0.5,3,3,0
PRM-MOCK-011789,CUST-MOCK-0390,0.125,1,0.0,0.9343,0.9157,0.9296,0.0509,25,75,103313.39,11.5455,1.043,6,45,20,5,1.0,5,3,0
PRM-MOCK-011790,CUST-MOCK-0391,0.4348,10,15.58,0.0,0.3312,0.0668,0.1416,67,34,14707.69,9.5962,1.214,5,30,8,5,0.25,7,3,1
PRM-MOCK-011791,CUST-MOCK-0392,0.25,4,6.16,0.5344,0.5768,0.5432,0.067,48,44,6271.53,8.7439,1.145,11,30,13,5,1.0,5,3,1
PRM-MOCK-011792,CUST-MOCK-0393,0.25,2,16.08,0.3438,0.35,0.3454,0.0877,25,52,106488.73,11.5758,1.106,118,30,5,1,1.0,2,0,1
PRM-MOCK-011793,CUST-MOCK-0394,0.2,1,11.03,0.0,0.3173,0.0981,0.0648,17,15,60335.94,11.0077,0.719,1,45,12,5,1.0,3,3,1
PRM-MOCK-011794,CUST-MOCK-0395,0.04,1,0.0,0.8888,0.8373,0.8784,0.0,73,68,41910.8,10.6433,0.402,3,30,17,4,0.5,2,3,0
PRM-MOCK-011795,CUST-MOCK-0396,0.125,1,18.02,0.4724,0.4502,0.4665,0.0395,23,47,181081.09,12.1067,0.849,11,45,16,1,1.0,3,0,0
PRM-MOCK-011796,CUST-MOCK-0397,0.2,1,2.57,0.9272,0.9074,0.9207,0.0,15,83,122402.82,11.7151,1.041,1,30,19,5,1.0,5,3,0
PRM-MOCK-011797,CUST-MOCK-0398,0.0,0,4.0,0.9317,1.0,0.9459,0.0207,49,19,31907.67,10.3706,0.753,9,30,8,5,1.0,3,3,0
PRM-MOCK-011798,CUST-MOCK-0399,0.0,0,10.98,0.0652,0.4152,0.223,0.1271,7,73,16807.26,9.7296,0.618,21,30,21,3,1.0,14,2,0
PRM-MOCK-011799,CUST-MOCK-0400,0.2222,4,5.53,0.5773,0.5458,0.5708,0.0771,53,46,30871.11,10.3376,0.636,14,30,8,3,0.25,3,2,1
PRM-MOCK-011800,CUST-MOCK-0401,0.1,1,0.0,0.9323,0.908,0.9266,0.0075,31,51,134452.57,11.809,1.539,18,30,6,2,1.0,3,1,0
PRM-MOCK-011801,CUST-MOCK-0402,0.2222,4,12.07,0.8179,0.8994,0.8347,0.0523,52,13,13122.08,9.4821,1.199,27,30,1,3,0.5,2,2,0
PRM-MOCK-011802,CUST-MOCK-0403,0.1667,2,9.9,0.4283,0.427,0.428,0.0,37,11,58850.25,10.9828,1.178,6,30,1,2,0.5,7,1,0
